==============================================
  Session: Session 01
  Started: 2026-05-08 12:24:28
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:29   LEVEL High>Medium  Normal      Medium     0.470    75.4     787.6    65.4     0.53     0.212        0.854
00:02:29   DATA               Normal      Medium     0.470    75.4     787.6    65.4     0.53     0.212        0.854
00:02:30   DATA               Normal      Medium     0.380    76.0     796.3    57.4     0.27     0.209        0.846
00:02:31   DATA               Normal      Medium     0.307    76.7     806.2    60.1     0.57     0.339        0.830
00:02:32   LEVEL Medium>Low   Normal      Low        0.223    76.9     817.2    62.3     1.64     0.334        0.812
00:02:32   DATA               Normal      Low        0.223    76.9     817.2    62.3     1.64     0.334        0.812
00:02:33   DATA               Normal      Low        0.204    75.7     832.9    61.5     1.17     0.109        0.789
00:02:34   DATA               Normal      Low        0.217    73.0     835.4    63.2     2.26     0.327        0.765
00:02:35   LEVEL Low>Medium   Normal      Medium     0.260    69.9     852.1    50.2     1.34     0.352        0.749
00:02:35   DATA               Normal      Medium     0.260    69.9     852.1    50.2     1.34     0.352        0.749
00:02:36   DATA               Normal      Medium     0.332    67.5     868.9    47.9     1.87     0.105        0.750
00:02:37   DATA               Normal      Medium     0.386    66.5     874.2    53.2     0.84     0.104        0.762
00:02:38   DATA               Normal      Medium     0.479    66.4     889.4    45.7     1.63     0.225        0.788
00:02:39   DATA               Normal      Medium     0.481    66.9     901.0    62.9     1.54     0.222        0.805
00:02:40   DATA               Normal      Medium     0.420    67.4     908.6    60.6     0.06     0.220        0.819
00:02:42   DATA               Normal      Medium     0.355    67.7     912.4    58.8     0.86     0.219        0.820
00:02:43   DATA               Normal      Medium     0.346    67.1     915.8    54.7     0.36     0.219        0.810
00:02:44   LEVEL Medium>Low   Normal      Low        0.246    65.7     916.0    62.6     0.47     0.218        0.796
00:02:44   DATA               Normal      Low        0.246    65.7     916.0    62.6     0.47     0.218        0.796
00:02:45   DATA               Normal      Low        0.215    63.7     909.6    72.0     1.08     0.110        0.791
00:02:46   DATA               Normal      Low        0.240    62.7     922.7    56.3     0.97     0.108        0.788
00:02:47   DATA               Normal      Low        0.184    63.1     916.2    70.1     4.57     0.109        0.785
00:02:48   DATA               Normal      Low        0.236    64.1     916.0    45.9     0.80     0.328        0.779
00:02:49   LEVEL Low>Medium   Normal      Medium     0.347    65.2     899.2    43.9     0.90     0.223        0.771
00:02:49   DATA               Normal      Medium     0.347    65.2     899.2    43.9     0.90     0.223        0.771
00:02:50   DATA               Normal      Medium     0.399    66.6     875.3    59.5     0.97     0.208        0.765
00:02:51   DATA               Normal      Medium     0.476    68.6     881.0    43.2     0.95     0.207        0.760
00:02:52   DATA               Normal      Medium     0.496    70.5     883.8    64.9     2.39     0.206        0.760
00:02:53   LEVEL Medium>High  Normal      High       0.505    71.1     841.5    44.4     2.14     0.198        0.765
00:02:53   DATA               Normal      High       0.505    71.1     841.5    44.4     2.14     0.198        0.765
00:02:54   LEVEL High>Medium  Normal      Medium     0.497    70.0     841.5    45.3     2.14     0.198        0.763
00:02:54   DATA               Normal      Medium     0.497    70.0     841.5    45.3     2.14     0.198        0.763
00:02:55   DATA               Normal      Medium     0.445    67.7     895.4    71.4     0.75     0.223        0.759
00:02:56   BOSS ROOM ENTER    BossRoom                                                                         
00:02:56   DATA               BossRoom    Medium     0.297    65.6     904.3    71.3     0.51     0.221        0.763
00:02:57   DATA               BossRoom    Medium     0.277    64.1     916.4    71.6     0.67     0.328        0.767
00:02:58   LEVEL Medium>Low   BossRoom    Low        0.136    63.5     912.0    84.6     0.07     0.329        0.766
00:02:58   DATA               BossRoom    Low        0.136    63.5     912.0    84.6     0.07     0.329        0.766
00:02:59   DATA               BossRoom    Low        0.000    63.5     906.4    85.1     1.25     0.110        0.770
00:03:00   DATA               BossRoom    Low        0.000    64.5     898.6    77.4     1.51     0.111        0.780
00:03:01   DATA               BossRoom    Low        0.000    66.3     897.7    72.4     0.91     0.111        0.778
00:03:02   DATA               BossRoom    Low        0.017    68.2     903.2    65.4     0.93     0.332        0.775
00:03:03   DATA               BossRoom    Low        0.066    69.2     900.1    60.0     2.34     0.111        0.780
00:03:04   DATA               BossRoom    Low        0.106    68.7     892.7    61.4     1.01     0.112        0.787
00:03:05   DATA               BossRoom    Low        0.149    67.0     893.2    61.1     1.34     0.112        0.791
00:03:06   LEVEL Low>Medium   BossRoom    Medium     0.272    65.5     875.5    47.4     1.35     0.208        0.792
00:03:06   DATA               BossRoom    Medium     0.272    65.5     875.5    47.4     1.35     0.208        0.792
00:03:07   DATA               BossRoom    Medium     0.356    65.1     879.1    51.3     0.75     0.228        0.795
00:03:08   DATA               BossRoom    Medium     0.416    65.9     870.9    49.9     1.91     0.115        0.788
00:03:09   LEVEL Medium>High  BossRoom    High       0.551    67.7     865.9    38.5     2.27     0.347        0.775
00:03:09   DATA               BossRoom    High       0.551    67.7     865.9    38.5     2.27     0.347        0.775
00:03:10   DATA               BossRoom    High       0.639    70.4     844.2    46.3     2.94     0.323        0.768
00:03:11   DATA               BossRoom    High       0.608    72.5     844.6    52.6     9.02     0.323        0.768
00:03:12   DATA               BossRoom    High       0.647    73.6     832.7    44.7     0.70     0.328        0.780
00:03:13   DATA               BossRoom    High       0.683    73.8     825.7    43.9     3.34     0.110        0.796
00:03:14   DATA               BossRoom    High       0.670    73.2     818.5    40.7     0.41     0.204        0.822
00:03:15   DATA               BossRoom    High       0.659    72.6     830.5    48.0     0.47     0.219        0.831
00:03:16   DATA               BossRoom    High       0.705    72.5     840.2    44.8     0.75     0.217        0.836
00:03:17   BOSS ROOM EXIT     Normal                                                                           
00:03:17   DATA               Normal      High       0.695    72.5     847.7    46.4     0.25     0.215        0.829
00:03:18   BOSS ROOM ENTER    BossRoom                                                                         
00:03:18   DATA               BossRoom    High       0.696    71.6     846.1    43.8     0.61     0.215        0.823
00:03:19   DATA               BossRoom    High       0.669    69.7     845.4    45.2     0.64     0.118        0.804
00:03:20   BOSS ROOM EXIT     Normal                                                                           
00:03:20   DATA               Normal      High       0.567    68.3     847.8    65.3     0.50     0.107        0.796
00:03:21   LEVEL High>Medium  Normal      Medium     0.489    68.7     855.4    58.0     0.55     0.213        0.787
00:03:21   DATA               Normal      Medium     0.489    68.7     855.4    58.0     0.55     0.213        0.787
00:03:22   DATA               Normal      Medium     0.360    70.5     861.5    80.2     0.39     0.106        0.781
00:03:23   LEVEL Medium>Low   Normal      Low        0.215    71.5     867.1    80.2     0.29     0.115        0.777
00:03:23   DATA               Normal      Low        0.215    71.5     867.1    80.2     0.29     0.115        0.777
00:03:24   DATA               Normal      Low        0.079    70.7     860.0    81.0     0.84     0.233        0.785
00:03:25   DATA               Normal      Low        0.061    69.2     865.6    76.5     1.26     0.231        0.791
00:03:26   DATA               Normal      Low        0.000    68.3     879.5    79.0     0.48     0.228        0.793
00:03:27   DATA               Normal      Low        0.000    68.0     891.0    80.4     0.72     0.112        0.792
00:03:28   DATA               Normal      Low        0.029    67.4     914.8    63.3     1.61     0.122        0.796
00:03:29   DATA               Normal      Low        0.091    66.0     930.3    57.9     4.20     0.120        0.793
00:03:30   DATA               Normal      Low        0.151    64.2     934.0    58.1     1.95     0.357        0.791
00:03:32   DATA               Normal      Low        0.181    62.5     959.1    63.1     1.75     0.348        0.793
00:03:33   DATA               Normal      Low        0.181    61.4     976.3    69.4     0.61     0.342        0.795
00:03:34   DATA               Normal      Low        0.152    60.7     978.8    73.6     0.21     0.128        0.797
00:03:35   DATA               Normal      Low        0.126    59.7     998.2    62.2     0.95     0.223        0.804
00:03:36   DATA               Normal      Low        0.066    58.9     982.0    101.8    0.09     0.306        0.806
00:03:37   DATA               Normal      Low        0.036    58.8     976.6    114.0    0.24     0.341        0.800
00:03:38   DATA               Normal      Low        0.036    59.6     960.4    106.6    0.74     0.116        0.792
00:03:39   DATA               Normal      Low        0.036    61.1     957.3    99.5     4.87     0.232        0.774
00:03:40   DATA               Normal      Low        0.000    63.1     941.6    103.0    7.24     0.236        0.762
00:03:41   DATA               Normal      Low        0.000    65.0     914.7    87.4     0.31     0.219        0.765
00:03:42   DATA               Normal      Low        0.000    66.1     896.7    85.2     1.83     0.248        0.776
00:03:43   DATA               Normal      Low        0.000    66.2     897.8    87.8     1.09     0.334        0.785
00:03:44   DATA               Normal      Low        0.000    66.1     909.8    80.7     0.45     0.275        0.792
00:03:45   DATA               Normal      Low        0.000    66.0     932.1    72.5     0.36     0.238        0.791
00:03:46   DATA               Normal      Low        0.000    65.7     940.0    73.8     0.86     0.118        0.786
00:03:47   DATA               Normal      Low        0.055    64.6     939.1    59.0     0.40     0.118        0.780
00:03:48   DATA               Normal      Low        0.197    63.1     937.7    44.1     0.74     0.119        0.777
00:03:49   LEVEL Low>Medium   Normal      Medium     0.288    62.4     926.3    52.9     1.01     0.120        0.776
00:03:49   DATA               Normal      Medium     0.288    62.4     926.3    52.9     1.01     0.120        0.776
00:03:50   DATA               Normal      Medium     0.428    63.2     923.0    44.6     1.44     0.120        0.771
00:03:51   DATA               Normal      Medium     0.428    65.2     894.2    76.3     2.14     0.112        0.768
00:03:52   LEVEL Medium>High  Normal      High       0.542    67.2     869.3    39.8     0.13     0.192        0.776
00:03:52   DATA               Normal      High       0.542    67.2     869.3    39.8     0.13     0.192        0.776
00:03:53   DATA               Normal      High       0.572    68.5     875.9    38.9     1.47     0.490        0.788
00:03:54   DATA               Normal      High       0.682    68.9     864.8    32.8     0.05     0.231        0.811
00:03:55   DATA               Normal      High       0.669    69.0     865.7    46.7     0.27     0.231        0.838
00:03:56   DATA               Normal      High       0.787    69.0     853.1    48.3     0.06     0.235        0.844
00:03:57   DATA               Normal      High       0.754    69.6     844.0    45.4     0.62     0.356        0.837
00:03:58   DATA               Normal      High       0.581    70.5     865.7    73.2     0.21     0.105        0.826
00:03:59   LEVEL High>Medium  Normal      Medium     0.381    70.7     872.6    81.8     0.12     0.344        0.804
00:03:59   DATA               Normal      Medium     0.381    70.7     872.6    81.8     0.12     0.344        0.804
00:04:00   DATA               Normal      Medium     0.253    69.8     866.9    84.8     0.84     0.346        0.781
00:04:01   LEVEL Medium>Low   Normal      Low        0.135    68.5     862.6    82.6     1.03     0.348        0.770
00:04:01   DATA               Normal      Low        0.135    68.5     862.6    82.6     1.03     0.348        0.770
00:04:02   DATA               Normal      Low        0.000    67.5     876.5    91.9     0.35     0.342        0.759
00:04:03   DATA               Normal      Low        0.000    67.5     875.0    99.2     0.47     0.312        0.742
00:04:04   DATA               Normal      Low        0.000    68.2     861.0    101.0    1.84     0.232        0.730
00:04:05   DATA               Normal      Low        0.000    68.3     860.3    87.1     0.25     0.258        0.729
00:04:06   DATA               Normal      Low        0.000    68.3     866.3    74.1     0.03     0.257        0.733
00:04:07   DATA               Normal      Low        0.000    68.7     843.0    77.0     0.08     0.237        0.743
00:04:08   DATA               Normal      Low        0.000    69.6     842.8    68.3     0.88     0.237        0.762
00:04:09   DATA               Normal      Low        0.006    70.6     842.7    67.3     3.41     0.237        0.781
00:04:10   DATA               Normal      Low        0.183    71.0     835.2    38.3     8.69     0.120        0.792
00:04:11   LEVEL Low>Medium   Normal      Medium     0.383    71.1     818.8    30.0     5.46     0.222        0.806
00:04:11   DATA               Normal      Medium     0.383    71.1     818.8    30.0     5.46     0.222        0.806
00:04:12   LEVEL Medium>High  Normal      High       0.583    71.8     826.3    30.8     2.26     0.220        0.821
00:04:12   DATA               Normal      High       0.583    71.8     826.3    30.8     2.26     0.220        0.821
00:04:13   DATA               Normal      High       0.783    73.1     829.6    32.0     1.37     0.219        0.834
00:04:14   DATA               Normal      High       0.977    74.1     820.8    32.4     1.51     0.222        0.848
00:04:15   DATA               Normal      High       1.000    74.3     815.8    33.0     0.18     0.204        0.862
00:04:16   DATA               Normal      High       1.000    73.9     824.7    31.4     0.30     0.221        0.863
00:04:17   DATA               Normal      High       0.945    73.2     827.4    43.8     0.19     0.220        0.860
00:04:18   DATA               Normal      High       0.897    72.5     829.8    42.5     0.71     0.219        0.857
00:04:19   DATA               Normal      High       0.789    71.7     841.5    52.7     0.62     0.216        0.850
00:04:20   DATA               Normal      High       0.789    70.8     842.2    31.2     0.38     0.149        0.827
00:04:21   DATA               Normal      High       0.620    69.8     879.9    63.0     0.47     0.227        0.806
00:04:22   LEVEL High>Medium  Normal      Medium     0.475    68.7     886.3    77.2     0.37     0.226        0.784
00:04:22   DATA               Normal      Medium     0.475    68.7     886.3    77.2     0.37     0.226        0.784
00:04:23   DATA               Normal      Medium     0.323    66.6     885.5    79.8     0.50     0.226        0.765
00:04:24   LEVEL Medium>Low   Normal      Low        0.231    64.5     891.3    93.6     0.96     0.224        0.743
00:04:24   DATA               Normal      Low        0.231    64.5     891.3    93.6     0.96     0.224        0.743
00:04:25   DATA               Normal      Low        0.031    63.5     886.6    90.1     0.72     0.226        0.730
00:04:26   DATA               Normal      Low        0.000    64.2     863.1    95.1     2.68     0.348        0.718
00:04:27   DATA               Normal      Low        0.000    66.7     880.6    95.0     1.68     0.310        0.700
00:04:28   DATA               Normal      Low        0.000    69.6     884.9    82.3     0.81     0.226        0.682
00:04:29   DATA               Normal      Low        0.009    71.9     879.0    66.8     2.27     0.228        0.679
00:04:30   DATA               Normal      Low        0.010    73.3     874.6    68.0     0.17     0.229        0.681
00:04:31   DATA               Normal      Low        0.209    72.7     877.7    34.6     1.15     0.253        0.686
00:04:32   DATA               Normal      Low        0.209    70.4     862.4    83.1     1.13     0.348        0.698
00:04:33   DATA               Normal      Low        0.209    67.5     896.1    72.3     0.80     0.248        0.707
00:04:34   DATA               Normal      Low        0.200    65.6     885.8    88.7     1.53     0.339        0.707
00:04:35   DATA               Normal      Low        0.199    65.2     886.1    77.7     0.11     0.226        0.713
00:04:36   DATA               Normal      Low        0.000    65.6     864.7    77.7     0.22     0.347        0.702
00:04:37   DATA               Normal      Low        0.000    66.9     841.7    83.0     0.73     0.216        0.688
00:04:38   DATA               Normal      Low        0.000    69.0     853.8    83.0     1.05     0.213        0.668
00:04:39   DATA               Normal      Low        0.000    72.5     857.8    104.4    2.66     0.106        0.643
00:04:40   DATA               Normal      Low        0.000    75.5     871.8    80.4     0.39     0.115        0.611
00:04:42   DATA               Normal      Low        0.000    75.5     871.8    80.4     0.39     0.115        0.611
00:04:43   DATA               Normal      Low        0.000    75.5     871.8    80.4     0.39     0.115        0.611
00:04:44   DATA               Normal      Low        0.000    75.5     871.8    80.4     0.39     0.115        0.611
00:04:45   DATA               Normal      Low        0.000    64.0     878.4    79.8     0.65     0.127        0.601
00:04:46   DATA               Normal      Low        0.000    65.4     874.8    96.1     0.50     0.229        0.624
00:04:47   DATA               Normal      Low        0.006    67.8     881.5    67.3     0.47     0.252        0.648
00:04:48   DATA               Normal      Low        0.007    68.8     866.9    68.1     0.02     0.256        0.670
00:04:49   DATA               Normal      Low        0.007    68.9     861.4    73.7     0.07     0.258        0.706
00:04:50   DATA               Normal      Low        0.045    69.1     857.2    61.8     0.47     0.259        0.744
00:04:51   DATA               Normal      Low        0.045    69.8     876.7    70.0     0.13     0.127        0.761
00:04:52   DATA               Normal      Low        0.044    69.8     886.6    67.5     0.62     0.125        0.779
00:04:53   DATA               Normal      Low        0.043    68.5     877.5    79.2     1.43     0.114        0.790
00:04:54   DATA               Normal      Low        0.043    66.2     898.7    71.9     1.43     0.101        0.791
00:04:55   DATA               Normal      Low        0.034    64.6     905.9    63.2     0.50     0.221        0.791
00:04:56   DATA               Normal      Low        0.073    64.1     917.5    61.7     1.66     0.327        0.800
00:04:57   DATA               Normal      Low        0.146    64.3     929.3    55.1     0.52     0.323        0.810
00:04:58   DATA               Normal      Low        0.200    64.8     929.9    59.2     1.30     0.323        0.822
00:04:59   LEVEL Low>Medium   Normal      Medium     0.298    65.2     925.1    51.7     1.34     0.216        0.830
00:04:59   DATA               Normal      Medium     0.298    65.2     925.1    51.7     1.34     0.216        0.830
00:05:00   BOSS ROOM ENTER    BossRoom                                                                         
00:05:00   DATA               BossRoom    Medium     0.432    65.1     914.8    40.6     0.05     0.219        0.838
00:05:01   LEVEL Medium>High  BossRoom    High       0.556    65.0     899.5    40.8     0.15     0.222        0.841
00:05:01   DATA               BossRoom    High       0.556    65.0     899.5    40.8     0.15     0.222        0.841
00:05:01   BOSS ROOM EXIT     Normal                                                                           
00:05:02   DATA               Normal      High       0.612    65.2     893.9    45.6     0.74     0.112        0.841
00:05:03   DATA               Normal      High       0.713    66.2     896.3    42.0     1.00     0.112        0.841
00:05:04   DATA               Normal      High       0.747    67.7     900.6    46.0     1.15     0.111        0.844
00:05:05   DATA               Normal      High       0.724    68.4     899.7    44.4     2.33     0.111        0.846
00:05:06   DATA               Normal      High       0.677    68.1     881.4    48.8     2.12     0.114        0.846
00:05:07   DATA               Normal      High       0.658    67.3     865.7    48.8     2.21     0.210        0.843
00:05:08   DATA               Normal      High       0.640    66.7     871.8    45.0     0.26     0.209        0.841
00:05:09   DATA               Normal      High       0.622    67.2     873.7    49.0     1.03     0.208        0.836
00:05:10   DATA               Normal      High       0.584    68.8     879.5    50.8     0.47     0.114        0.830
00:05:11   DATA               Normal      High       0.590    70.2     875.9    47.9     0.83     0.114        0.823
00:05:12   DATA               Normal      High       0.596    70.1     866.2    47.7     0.33     0.116        0.818
00:05:13   DATA               Normal      High       0.528    68.9     857.9    56.6     0.14     0.212        0.815
00:05:14   DATA               Normal      High       0.551    68.4     847.0    45.1     0.67     0.236        0.810
00:05:15   DATA               Normal      High       0.550    68.8     891.3    51.0     0.12     0.112        0.794
00:05:16   LEVEL High>Medium  Normal      Medium     0.430    69.3     914.9    77.7     0.88     0.122        0.778
00:05:16   DATA               Normal      Medium     0.430    69.3     914.9    77.7     0.88     0.122        0.778
00:05:17   DATA               Normal      Medium     0.326    68.9     924.7    65.3     1.20     0.120        0.755
00:05:18   DATA               Normal      Medium     0.257    67.1     925.3    82.1     0.87     0.240        0.731
00:05:19   LEVEL Medium>Low   Normal      Low        0.120    64.3     936.3    73.8     0.83     0.237        0.713
00:05:19   DATA               Normal      Low        0.120    64.3     936.3    73.8     0.83     0.237        0.713
00:05:20   DATA               Normal      Low        0.018    62.3     947.3    74.9     1.51     0.117        0.714
00:05:21   DATA               Normal      Low        0.018    61.4     954.0    86.6     4.30     0.131        0.714
00:05:22   DATA               Normal      Low        0.000    61.7     952.0    86.8     5.00     0.263        0.717
00:05:23   DATA               Normal      Low        0.000    63.2     932.8    88.5     5.63     0.322        0.729
00:05:24   DATA               Normal      Low        0.000    65.0     914.1    69.4     0.63     0.328        0.749
00:05:25   DATA               Normal      Low        0.000    65.0     914.1    69.4     0.63     0.328        0.749
00:05:26   DATA               Normal      Low        0.044    67.7     900.6    60.8     0.20     0.333        0.783
00:05:27   DATA               Normal      Low        0.044    67.7     900.6    60.8     0.20     0.333        0.783
00:05:28   DATA               Normal      Low        0.088    67.8     897.1    60.9     0.12     0.335        0.809
00:05:29   DATA               Normal      Low        0.132    67.0     889.2    60.8     0.39     0.338        0.828
00:05:30   DATA               Normal      Low        0.244    66.6     883.2    49.2     0.05     0.340        0.837
00:05:31   LEVEL Low>Medium   Normal      Medium     0.288    66.8     892.9    60.8     1.39     0.204        0.847
00:05:31   DATA               Normal      Medium     0.288    66.8     892.9    60.8     1.39     0.204        0.847
00:05:32   DATA               Normal      Medium     0.376    67.2     898.4    45.9     0.39     0.111        0.851
00:05:33   LEVEL Medium>High  Normal      High       0.598    66.7     879.5    40.3     0.54     0.114        0.832
00:05:33   DATA               Normal      High       0.598    66.7     879.5    40.3     0.54     0.114        0.832
00:05:34   DATA               Normal      High       0.598    66.7     879.5    40.3     0.54     0.114        0.832
00:05:36   DATA               Normal      High       0.598    66.0     849.6    49.3     1.38     0.214        0.814
00:05:37   DATA               Normal      High       0.729    66.6     855.9    38.6     1.05     0.213        0.794
00:05:38   DATA               Normal      High       0.740    69.0     854.1    44.0     1.18     0.107        0.776
00:05:39   DATA               Normal      High       0.761    72.5     859.4    40.4     1.52     0.106        0.762
00:05:40   DATA               Normal      High       0.751    73.9     847.0    42.0     2.22     0.118        0.765
00:05:41   DATA               Normal      High       0.763    71.6     831.9    51.3     1.25     0.219        0.795
00:05:42   DATA               Normal      High       0.773    69.9     836.1    42.4     2.31     0.218        0.807
00:05:43   DATA               Normal      High       0.757    69.1     835.9    43.1     1.27     0.218        0.820
00:05:44   DATA               Normal      High       0.720    69.4     826.6    48.3     1.34     0.330        0.818
00:05:45   DATA               Normal      High       0.720    69.4     826.6    48.3     1.34     0.330        0.818
00:05:46   DATA               Normal      High       0.640    70.7     826.5    48.0     1.15     0.220        0.809
00:05:47   DATA               Normal      High       0.624    72.6     825.4    53.9     1.15     0.331        0.800
00:05:48   DATA               Normal      High       0.541    74.6     817.8    56.5     2.95     0.111        0.798
00:05:49   LEVEL High>Medium  Normal      Medium     0.452    75.8     802.2    58.2     0.21     0.113        0.799
00:05:49   DATA               Normal      Medium     0.452    75.8     802.2    58.2     0.21     0.113        0.799
00:05:50   DATA               Normal      Medium     0.418    75.5     817.4    54.1     1.19     0.306        0.806
00:05:51   DATA               Normal      Medium     0.349    74.2     814.3    59.6     0.59     0.335        0.816
00:05:52   DATA               Normal      Medium     0.417    71.8     826.8    50.4     0.59     0.330        0.831
00:05:53   DATA               Normal      Medium     0.452    71.5     814.6    52.2     2.02     0.112        0.833
00:05:54   LEVEL Medium>High  Normal      High       0.556    71.4     856.1    36.5     2.86     0.260        0.829
00:05:54   DATA               Normal      High       0.556    71.4     856.1    36.5     2.86     0.260        0.829
00:05:55   DATA               Normal      High       0.530    71.4     873.4    64.1     1.24     0.127        0.808
00:05:56   DATA               Normal      High       0.523    71.6     890.3    49.8     1.01     0.125        0.783
00:05:57   DATA               Normal      High       0.559    71.4     878.2    44.3     0.57     0.142        0.754
00:05:58   DATA               Normal      High       0.559    71.4     878.2    44.3     0.57     0.142        0.754
00:05:59   LEVEL High>Medium  Normal      Medium     0.464    69.7     908.0    82.2     1.17     0.138        0.724
00:05:59   DATA               Normal      Medium     0.464    69.7     908.0    82.2     1.17     0.138        0.724
00:06:00   DATA               Normal      Medium     0.276    66.5     911.4    110.1    0.12     0.137        0.702
00:06:01   DATA               Normal      Medium     0.251    64.3     891.7    89.0     2.25     0.249        0.686
00:06:02   LEVEL Medium>Low   Normal      Low        0.142    64.4     880.7    83.8     2.78     0.252        0.667
00:06:02   DATA               Normal      Low        0.142    64.4     880.7    83.8     2.78     0.252        0.667
00:06:03   DATA               Normal      Low        0.000    66.6     875.7    81.2     3.63     0.343        0.657
00:06:04   DATA               Normal      Low        0.000    69.8     854.8    76.7     1.46     0.351        0.663
00:06:05   DATA               Normal      Low        0.000    72.6     837.5    73.7     4.76     0.217        0.672
00:06:06   DATA               Normal      Low        0.000    74.5     838.2    71.5     0.71     0.217        0.700
00:06:07   DATA               Normal      Low        0.013    74.6     838.7    66.0     1.57     0.108        0.734
00:06:08   DATA               Normal      Low        0.041    73.0     835.3    63.6     2.55     0.109        0.769
00:06:09   DATA               Normal      Low        0.068    70.7     818.5    63.7     3.41     0.407        0.789
00:06:10   DATA               Normal      Low        0.068    69.5     835.8    72.5     0.95     0.109        0.805
00:06:11   DATA               Normal      Low        0.070    69.5     842.1    68.0     2.20     0.432        0.817
00:06:12   DATA               Normal      Low        0.056    70.5     831.0    74.0     1.27     0.120        0.817
00:06:13   DATA               Normal      Low        0.029    71.6     814.1    68.9     0.92     0.273        0.811
00:06:14   DATA               Normal      Low        0.002    72.5     814.8    76.9     0.23     0.368        0.813
00:06:15   DATA               Normal      Low        0.002    73.6     820.4    77.2     0.14     0.366        0.811
00:06:16   DATA               Normal      Low        0.000    74.5     815.9    83.5     0.88     0.273        0.797
00:06:17   DATA               Normal      Low        0.000    74.6     833.4    102.2    0.33     0.267        0.773
00:06:18   DATA               Normal      Low        0.000    74.0     840.6    100.3    1.09     0.264        0.750
00:06:19   DATA               Normal      Low        0.000    72.8     816.0    81.5     2.28     0.307        0.716
00:06:20   DATA               Normal      Low        0.000    72.5     822.3    81.3     2.21     0.270        0.682
00:06:21   DATA               Normal      Low        0.062    72.9     817.0    57.7     0.23     0.272        0.665
00:06:22   DATA               Normal      Low        0.123    73.2     821.0    58.1     0.72     0.271        0.669
00:06:23   DATA               Normal      Low        0.206    73.1     824.4    54.2     0.62     0.270        0.672
00:06:25   DATA               Normal      Low        0.230    73.1     816.2    64.2     0.52     0.272        0.682
00:06:26   DATA               Normal      Low        0.230    73.8     819.7    68.7     2.60     0.271        0.710
