==============================================
  Session: Session 01
  Started: 2026-05-11 15:14:22
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:31   DATA               Normal      Low        0.001    71.8     818.5    92.0     1.06     0.244        0.803
00:02:32   DATA               Normal      Low        0.001    71.9     806.0    94.0     0.92     0.226        0.793
00:02:33   DATA               Normal      Low        0.000    72.5     811.6    85.1     1.14     0.370        0.778
00:02:34   DATA               Normal      Low        0.000    73.5     811.2    89.4     0.25     0.370        0.765
00:02:35   DATA               Normal      Low        0.000    74.6     807.3    85.1     0.16     0.113        0.758
00:02:36   DATA               Normal      Low        0.000    75.0     809.9    76.4     0.43     0.309        0.745
00:02:37   DATA               Normal      Low        0.000    74.5     805.3    76.3     0.98     0.339        0.743
00:02:38   DATA               Normal      Low        0.000    74.0     812.7    79.1     0.51     0.112        0.746
00:02:40   DATA               Normal      Low        0.000    73.8     808.6    75.9     0.49     0.112        0.753
00:02:41   DATA               Normal      Low        0.019    73.9     809.9    71.8     0.72     0.412        0.763
00:02:42   DATA               Normal      Low        0.019    73.9     814.4    76.6     0.43     0.112        0.775
00:02:43   DATA               Normal      Low        0.077    73.6     799.9    63.6     0.32     0.341        0.790
00:02:44   DATA               Normal      Low        0.111    73.6     794.4    68.7     4.28     0.420        0.807
00:02:45   DATA               Normal      Low        0.192    74.3     795.9    59.2     3.61     0.419        0.820
00:02:46   LEVEL Low>Medium   Normal      Medium     0.374    75.5     793.3    34.2     1.01     0.344        0.830
00:02:46   DATA               Normal      Medium     0.374    75.5     793.3    34.2     1.01     0.344        0.830
00:02:47   LEVEL Medium>High  Normal      High       0.574    76.6     777.4    32.5     0.63     0.322        0.841
00:02:47   DATA               Normal      High       0.574    76.6     777.4    32.5     0.63     0.322        0.841
00:02:48   DATA               Normal      High       0.715    77.4     771.8    32.1     0.53     0.432        0.851
00:02:49   DATA               Normal      High       0.881    78.0     763.7    34.9     0.69     0.119        0.858
00:02:50   DATA               Normal      High       0.964    78.6     766.4    42.3     2.10     0.109        0.863
00:02:51   DATA               Normal      High       0.949    79.3     765.9    38.2     0.20     0.109        0.865
00:02:52   DATA               Normal      High       0.949    79.2     755.5    31.6     0.33     0.204        0.862
00:02:53   DATA               Normal      High       0.949    78.4     747.8    30.9     0.54     0.223        0.848
00:02:54   DATA               Normal      High       0.949    77.9     730.6    31.6     0.88     0.228        0.828
00:02:55   DATA               Normal      High       0.926    78.6     722.2    47.0     1.89     0.213        0.804
00:02:56   DATA               Normal      High       0.859    81.1     720.1    51.8     3.78     0.214        0.776
00:02:57   DATA               Normal      High       0.707    84.8     727.7    65.8     2.60     0.212        0.741
00:02:58   DATA               Normal      High       0.586    88.0     725.0    59.5     2.15     0.115        0.702
00:02:59   LEVEL High>Medium  Normal      Medium     0.468    89.3     732.0    59.1     1.22     0.114        0.679
00:02:59   DATA               Normal      Medium     0.468    89.3     732.0    59.1     1.22     0.114        0.679
00:03:00   DATA               Normal      Medium     0.398    88.8     738.5    61.1     1.25     0.104        0.656
00:03:01   DATA               Normal      Medium     0.342    80.5     746.6    63.1     1.81     0.112        0.635
00:03:02   DATA               Normal      Medium     0.329    74.5     763.3    68.5     0.94     0.109        0.627
00:03:03   DATA               Normal      Medium     0.295    73.5     784.5    66.5     1.11     0.116        0.647
00:03:04   DATA               Normal      Medium     0.268    73.6     804.4    64.6     0.34     0.207        0.674
00:03:05   DATA               Normal      Medium     0.271    74.3     817.3    60.4     0.60     0.334        0.718
00:03:06   DATA               Normal      Medium     0.264    74.6     820.2    64.5     0.37     0.333        0.760
00:03:07   DATA               Normal      Medium     0.286    74.3     827.0    64.1     0.24     0.330        0.795
00:03:08   DATA               Normal      Medium     0.280    73.5     809.9    67.6     0.95     0.449        0.811
00:03:09   DATA               Normal      Medium     0.285    72.2     827.0    63.5     2.11     0.110        0.813
00:03:10   DATA               Normal      Medium     0.294    70.7     833.2    58.6     0.23     0.109        0.807
00:03:11   DATA               Normal      Medium     0.327    70.1     822.2    57.8     0.51     0.221        0.799
00:03:12   DATA               Normal      Medium     0.386    70.7     826.6    52.2     0.54     0.330        0.799
00:03:13   DATA               Normal      Medium     0.480    72.1     820.8    48.4     0.55     0.332        0.799
00:03:14   LEVEL Medium>High  Normal      High       0.594    73.9     823.5    40.6     0.59     0.331        0.803
00:03:14   DATA               Normal      High       0.594    73.9     823.5    40.6     0.59     0.331        0.803
00:03:15   DATA               Normal      High       0.692    74.9     798.2    38.6     0.24     0.228        0.805
00:03:16   DATA               Normal      High       0.805    75.1     802.6    33.4     0.30     0.208        0.821
00:03:17   DATA               Normal      High       0.887    74.9     806.2    35.6     0.98     0.226        0.834
00:03:18   DATA               Normal      High       0.930    74.6     802.4    39.6     1.20     0.227        0.847
00:03:19   DATA               Normal      High       0.930    74.6     802.4    39.6     1.20     0.227        0.847
00:03:20   DATA               Normal      High       0.918    74.4     799.8    46.6     0.05     0.227        0.863
00:03:21   DATA               Normal      High       0.835    74.3     803.2    51.8     0.06     0.113        0.859
00:03:22   DATA               Normal      High       0.756    74.6     801.6    51.7     0.85     0.113        0.853
00:03:23   DATA               Normal      High       0.686    75.2     797.3    53.7     0.58     0.209        0.849
00:03:25   DATA               Normal      High       0.594    75.4     793.4    53.8     0.29     0.229        0.839
00:03:26   LEVEL High>Medium  Normal      Medium     0.476    75.0     787.4    70.4     0.16     0.231        0.826
00:03:26   DATA               Normal      Medium     0.476    75.0     787.4    70.4     0.16     0.231        0.826
00:03:27   DATA               Normal      Medium     0.401    74.7     789.0    66.9     1.10     0.211        0.814
00:03:28   DATA               Normal      Medium     0.355    75.6     793.4    61.2     1.30     0.210        0.802
00:03:29   LEVEL Medium>Low   Normal      Low        0.247    77.3     811.5    78.0     1.41     0.112        0.783
00:03:29   DATA               Normal      Low        0.247    77.3     811.5    78.0     1.41     0.112        0.783
00:03:30   DATA               Normal      Low        0.139    77.9     815.9    97.6     0.52     0.223        0.769
00:03:31   DATA               Normal      Low        0.114    76.6     802.3    97.6     2.56     0.104        0.760
00:03:32   DATA               Normal      Low        0.071    72.8     809.2    95.1     1.44     0.124        0.747
00:03:32   BOSS ROOM ENTER    BossRoom                                                                         
00:03:33   DATA               BossRoom    Low        0.000    70.4     869.8    103.5    1.19     0.128        0.712
00:03:34   DATA               BossRoom    Low        0.000    69.7     855.6    115.2    0.81     0.390        0.695
00:03:34   PLAYER DIED        BossRoom                                                                         
00:03:35   DATA               BossRoom    Low        0.000    69.4     884.5    133.4    3.09     0.377        0.661
00:03:36   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:37   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:38   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:39   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:40   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:41   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:42   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:43   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:44   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:45   DATA               BossRoom    Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:45   BOSS ROOM EXIT     Normal                                                                           
00:03:46   DATA               Normal      Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:47   DATA               Normal      Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:48   DATA               Normal      Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:49   DATA               Normal      Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:50   DATA               Normal      Low        0.000    66.6     840.9    125.5    0.74     0.170        0.624
00:03:51   DATA               Normal      Low        0.000    70.3     832.5    77.8     0.04     0.343        0.608
00:03:52   DATA               Normal      Low        0.167    68.8     835.6    41.8     0.18     0.171        0.609
00:03:53   LEVEL Low>Medium   Normal      Medium     0.306    65.3     877.9    47.4     1.31     0.190        0.609
00:03:53   DATA               Normal      Medium     0.306    65.3     877.9    47.4     1.31     0.190        0.609
00:03:54   DATA               Normal      Medium     0.462    61.3     898.8    44.0     0.44     0.185        0.605
00:03:55   DATA               Normal      Medium     0.462    59.4     996.5    86.0     1.24     0.143        0.618
00:03:56   DATA               Normal      Medium     0.462    59.0     1010.8   81.4     0.51     0.141        0.643
00:03:57   DATA               Normal      Medium     0.295    59.7     981.8    81.1     0.18     0.127        0.668
00:03:58   LEVEL Medium>Low   Normal      Low        0.156    60.5     965.1    77.9     1.65     0.311        0.700
00:03:58   DATA               Normal      Low        0.156    60.5     965.1    77.9     1.65     0.311        0.700
00:03:59   DATA               Normal      Low        0.048    61.4     965.9    65.8     0.39     0.207        0.740
00:04:00   DATA               Normal      Low        0.120    62.3     961.1    61.0     0.22     0.208        0.772
00:04:01   DATA               Normal      Low        0.196    63.1     961.0    60.1     0.15     0.208        0.793
00:04:02   LEVEL Low>Medium   Normal      Medium     0.277    63.5     962.1    59.2     0.13     0.208        0.815
00:04:02   DATA               Normal      Medium     0.277    63.5     962.1    59.2     0.13     0.208        0.815
00:04:03   DATA               Normal      Medium     0.296    63.5     948.9    71.8     3.04     0.211        0.826
00:04:04   DATA               Normal      Medium     0.325    62.9     962.4    60.0     0.68     0.116        0.826
00:04:05   DATA               Normal      Medium     0.328    62.1     957.9    60.4     0.35     0.232        0.825
00:04:06   DATA               Normal      Medium     0.252    61.7     951.3    76.7     0.06     0.234        0.818
00:04:07   LEVEL Medium>Low   Normal      Low        0.171    61.7     945.9    78.6     0.57     0.235        0.809
00:04:07   DATA               Normal      Low        0.171    61.7     945.9    78.6     0.57     0.235        0.809
00:04:08   DATA               Normal      Low        0.156    62.4     931.7    74.7     0.22     0.322        0.791
00:04:09   DATA               Normal      Low        0.084    63.5     926.3    74.5     0.72     0.324        0.779
00:04:10   DATA               Normal      Low        0.010    65.3     906.7    90.2     1.32     0.331        0.756
00:04:11   DATA               Normal      Low        0.010    66.8     902.4    101.3    0.50     0.111        0.744
00:04:12   DATA               Normal      Low        0.010    67.8     903.0    96.3     0.52     0.111        0.733
00:04:13   DATA               Normal      Low        0.005    68.2     893.1    100.8    3.95     0.224        0.741
00:04:15   DATA               Normal      Low        0.000    68.0     883.9    85.1     0.16     0.206        0.751
00:04:16   DATA               Normal      Low        0.000    67.5     890.5    86.0     0.12     0.204        0.769
00:04:17   DATA               Normal      Low        0.000    66.8     889.5    91.0     1.12     0.225        0.780
00:04:18   DATA               Normal      Low        0.000    66.3     884.8    89.8     0.54     0.226        0.790
00:04:18   BOSS ROOM ENTER    BossRoom                                                                         
00:04:19   DATA               BossRoom    Low        0.000    66.2     858.7    80.6     1.22     0.233        0.784
00:04:20   DATA               BossRoom    Low        0.102    66.8     869.7    54.9     0.43     0.314        0.782
00:04:21   DATA               BossRoom    Low        0.142    68.2     865.4    67.5     0.73     0.105        0.780
00:04:22   DATA               BossRoom    Low        0.195    70.5     858.7    64.9     1.19     0.106        0.786
00:04:23   LEVEL Low>Medium   BossRoom    Medium     0.254    72.2     856.6    63.6     0.95     0.350        0.793
00:04:23   DATA               BossRoom    Medium     0.254    72.2     856.6    63.6     0.95     0.350        0.793
00:04:24   DATA               BossRoom    Medium     0.303    72.4     829.9    65.7     0.48     0.121        0.802
00:04:25   LEVEL Medium>Low   BossRoom    Low        0.206    71.4     840.0    74.4     0.30     0.238        0.801
00:04:25   DATA               BossRoom    Low        0.206    71.4     840.0    74.4     0.30     0.238        0.801
00:04:26   DATA               BossRoom    Low        0.166    69.8     869.8    76.0     1.09     0.256        0.788
00:04:27   DATA               BossRoom    Low        0.114    69.0     853.9    77.6     4.61     0.146        0.770
00:04:28   LEVEL Low>Medium   BossRoom    Medium     0.255    68.6     867.2    30.6     0.47     0.165        0.755
00:04:28   DATA               BossRoom    Medium     0.255    68.6     867.2    30.6     0.47     0.165        0.755
00:04:29   DATA               BossRoom    Medium     0.333    67.7     835.5    49.9     1.18     0.299        0.730
00:04:30   LEVEL Medium>High  BossRoom    High       0.527    67.0     825.1    31.9     0.67     0.303        0.708
00:04:30   DATA               BossRoom    High       0.527    67.0     825.1    31.9     0.67     0.303        0.708
00:04:31   DATA               BossRoom    High       0.727    67.3     820.8    32.6     1.68     0.152        0.695
00:04:32   DATA               BossRoom    High       0.896    69.8     801.1    41.3     1.74     0.125        0.683
00:04:33   DATA               BossRoom    High       0.727    74.5     835.7    69.4     2.59     0.109        0.662
00:04:34   DATA               BossRoom    High       0.610    76.8     809.9    73.6     1.94     0.371        0.657
00:04:35   LEVEL High>Medium  BossRoom    Medium     0.462    77.5     815.4    64.9     1.38     0.112        0.665
00:04:35   DATA               BossRoom    Medium     0.462    77.5     815.4    64.9     1.38     0.112        0.665
00:04:36   DATA               BossRoom    Medium     0.319    76.5     815.8    64.1     0.68     0.223        0.677
00:04:37   LEVEL Medium>Low   BossRoom    Low        0.187    73.0     801.9    68.0     0.58     0.227        0.689
00:04:37   DATA               BossRoom    Low        0.187    73.0     801.9    68.0     0.58     0.227        0.689
00:04:38   DATA               BossRoom    Low        0.202    70.2     814.7    66.3     0.86     0.205        0.693
00:04:39   DATA               BossRoom    Low        0.193    69.4     853.2    84.8     0.14     0.117        0.693
00:04:40   DATA               BossRoom    Low        0.140    70.8     855.2    84.1     0.12     0.117        0.681
00:04:41   DATA               BossRoom    Low        0.116    72.3     867.6    68.9     0.32     0.256        0.673
00:04:42   DATA               BossRoom    Low        0.088    71.6     837.7    73.8     0.09     0.265        0.676
00:04:43   DATA               BossRoom    Low        0.048    70.1     828.0    74.3     0.84     0.362        0.682
00:04:44   DATA               BossRoom    Low        0.048    69.8     831.9    93.6     0.53     0.361        0.685
00:04:45   DATA               BossRoom    Low        0.048    71.2     827.6    95.2     1.02     0.363        0.691
00:04:46   DATA               BossRoom    Low        0.015    74.1     823.1    88.2     0.35     0.221        0.692
00:04:47   DATA               BossRoom    Low        0.006    75.3     801.9    82.3     0.94     0.227        0.695
00:04:48   DATA               BossRoom    Low        0.000    75.5     793.6    75.5     0.18     0.229        0.712
00:04:49   DATA               BossRoom    Low        0.029    75.3     790.6    69.8     0.07     0.211        0.736
00:04:50   DATA               BossRoom    Low        0.056    75.6     777.4    70.1     0.18     0.214        0.756
00:04:51   DATA               BossRoom    Low        0.084    76.4     757.8    70.0     2.00     0.220        0.764
00:04:52   DATA               BossRoom    Low        0.229    77.3     761.2    46.2     0.93     0.219        0.761
00:04:53   LEVEL Low>Medium   BossRoom    Medium     0.332    78.3     753.8    54.6     0.86     0.221        0.758
00:04:53   DATA               BossRoom    Medium     0.332    78.3     753.8    54.6     0.86     0.221        0.758
00:04:54   DATA               BossRoom    Medium     0.386    80.2     742.3    58.7     0.92     0.225        0.747
00:04:55   DATA               BossRoom    Medium     0.369    82.4     742.9    73.6     0.58     0.122        0.735
00:04:56   DATA               BossRoom    Medium     0.392    82.5     758.3    65.5     0.68     0.132        0.727
00:04:57   DATA               BossRoom    Medium     0.291    80.5     763.1    66.5     0.89     0.131        0.722
00:04:58   DATA               BossRoom    Medium     0.256    78.0     756.6    61.8     0.38     0.264        0.712
00:04:59   LEVEL Medium>Low   BossRoom    Low        0.229    76.4     758.9    64.1     1.51     0.264        0.707
00:04:59   DATA               BossRoom    Low        0.229    76.4     758.9    64.1     1.51     0.264        0.707
00:05:00   DATA               BossRoom    Low        0.219    75.9     775.3    78.6     0.38     0.129        0.709
00:05:01   DATA               BossRoom    Low        0.169    76.3     814.0    90.6     0.75     0.137        0.707
00:05:02   DATA               BossRoom    Low        0.125    77.2     826.8    91.4     1.82     0.269        0.697
00:05:03   DATA               BossRoom    Low        0.057    77.6     826.7    95.9     0.69     0.220        0.683
00:05:04   DATA               BossRoom    Low        0.000    76.1     828.2    98.8     0.49     0.220        0.672
00:05:05   DATA               BossRoom    Low        0.000    70.4     839.3    93.2     0.35     0.217        0.654
00:05:06   DATA               BossRoom    Low        0.000    67.4     843.8    99.5     0.81     0.216        0.641
00:05:07   DATA               BossRoom    Low        0.000    67.0     846.8    107.4    0.43     0.118        0.644
00:05:08   DATA               BossRoom    Low        0.000    67.9     858.2    87.6     1.40     0.212        0.662
00:05:10   DATA               BossRoom    Low        0.085    68.8     853.9    58.4     1.83     0.107        0.671
00:05:11   DATA               BossRoom    Low        0.185    69.8     810.0    55.2     1.51     0.206        0.690
00:05:12   LEVEL Low>Medium   BossRoom    Medium     0.281    71.6     807.4    56.1     2.53     0.310        0.711
00:05:12   DATA               BossRoom    Medium     0.281    71.6     807.4    56.1     2.53     0.310        0.711
00:05:13   DATA               BossRoom    Medium     0.415    74.4     799.7    48.5     1.88     0.114        0.733
00:05:14   LEVEL Medium>High  BossRoom    High       0.574    76.9     801.4    43.3     2.60     0.227        0.742
00:05:14   DATA               BossRoom    High       0.574    76.9     801.4    43.3     2.60     0.227        0.742
00:05:15   DATA               BossRoom    High       0.573    78.3     784.5    58.5     2.47     0.106        0.758
00:05:16   DATA               BossRoom    High       0.550    78.3     770.5    60.0     0.36     0.216        0.775
00:05:17   BOSS ROOM EXIT     Normal                                                                           
00:05:17   DATA               Normal      High       0.520    77.3     757.8    62.1     0.29     0.220        0.790
00:05:18   LEVEL High>Medium  Normal      Medium     0.450    76.4     763.4    62.8     0.16     0.218        0.797
00:05:18   DATA               Normal      Medium     0.450    76.4     763.4    62.8     0.16     0.218        0.797
00:05:19   DATA               Normal      Medium     0.363    76.8     766.3    60.9     0.52     0.218        0.807
00:05:20   DATA               Normal      Medium     0.344    78.2     755.3    62.4     0.34     0.204        0.815
00:05:21   DATA               Normal      Medium     0.357    79.6     757.3    57.3     1.15     0.110        0.811
00:05:22   DATA               Normal      Medium     0.409    79.7     726.5    51.6     2.27     0.106        0.791
00:05:23   DATA               Normal      Medium     0.484    79.8     697.1    47.6     4.99     0.205        0.768
00:05:24   LEVEL Medium>High  Normal      High       0.604    81.0     696.6    36.5     2.00     0.110        0.748
00:05:24   DATA               Normal      High       0.604    81.0     696.6    36.5     2.00     0.110        0.748
00:05:25   DATA               Normal      High       0.739    84.3     697.4    32.8     1.43     0.110        0.726
00:05:26   DATA               Normal      High       0.764    90.4     702.5    52.2     1.39     0.110        0.693
00:05:27   DATA               Normal      High       0.774    93.0     714.9    51.9     1.06     0.117        0.640
00:05:28   DATA               Normal      High       0.774    93.0     714.9    51.9     1.06     0.117        0.640
00:05:29   DATA               Normal      High       0.774    93.0     714.9    51.9     1.06     0.117        0.640
00:05:30   DATA               Normal      High       0.774    93.0     714.9    51.9     1.06     0.117        0.640
00:05:31   DATA               Normal      High       0.581    56.8     997.5    82.7     4.12     0.111        0.617
00:05:32   DATA               Normal      High       0.579    55.5     997.2    35.4     0.52     0.125        0.641
00:05:33   DATA               Normal      High       0.590    55.5     989.0    50.0     0.49     0.253        0.666
00:05:34   DATA               Normal      High       0.525    56.9     988.1    58.7     0.39     0.253        0.679
00:05:35   LEVEL High>Medium  Normal      Medium     0.408    59.2     953.0    78.2     0.66     0.150        0.675
00:05:35   DATA               Normal      Medium     0.408    59.2     953.0    78.2     0.66     0.150        0.675
00:05:36   DATA               Normal      Medium     0.408    61.9     933.9    87.5     1.43     0.306        0.681
00:05:37   LEVEL Medium>Low   Normal      Low        0.209    63.5     914.0    81.7     0.45     0.156        0.693
00:05:37   DATA               Normal      Low        0.209    63.5     914.0    81.7     0.45     0.156        0.693
00:05:38   DATA               Normal      Low        0.083    64.3     932.5    79.5     1.34     0.268        0.710
00:05:39   DATA               Normal      Low        0.000    64.7     943.1    78.7     0.12     0.133        0.722
00:05:40   DATA               Normal      Low        0.000    64.5     915.6    75.8     0.75     0.156        0.739
00:05:41   DATA               Normal      Low        0.000    64.5     915.6    75.8     0.75     0.156        0.739
00:05:42   DATA               Normal      Low        0.238    61.9     893.0    51.5     0.95     0.160        0.748
00:05:43   DATA               Normal      Low        0.238    61.9     893.0    51.5     0.95     0.160        0.748
00:05:44   LEVEL Low>Medium   Normal      Medium     0.314    61.5     915.6    60.2     0.37     0.243        0.741
00:05:44   DATA               Normal      Medium     0.314    61.5     915.6    60.2     0.37     0.243        0.741
00:05:45   DATA               Normal      Medium     0.357    62.7     925.1    66.8     0.51     0.240        0.747
00:05:46   DATA               Normal      Medium     0.372    64.4     911.2    72.4     0.20     0.122        0.746
00:05:47   DATA               Normal      Medium     0.281    65.5     892.5    70.0     0.10     0.125        0.744
00:05:48   LEVEL Medium>Low   Normal      Low        0.162    66.1     886.6    82.1     0.49     0.103        0.739
00:05:48   DATA               Normal      Low        0.162    66.1     886.6    82.1     0.49     0.103        0.739
00:05:49   DATA               Normal      Low        0.137    67.1     859.3    65.3     0.71     0.116        0.738
00:05:51   DATA               Normal      Low        0.094    69.1     839.6    78.6     1.83     0.238        0.711
00:05:52   DATA               Normal      Low        0.151    70.7     854.3    60.9     0.50     0.146        0.696
00:05:53   DATA               Normal      Low        0.173    71.5     840.9    65.5     0.30     0.132        0.689
00:05:54   LEVEL Low>Medium   Normal      Medium     0.321    72.6     836.8    44.0     0.22     0.266        0.681
00:05:54   DATA               Normal      Medium     0.321    72.6     836.8    44.0     0.22     0.266        0.681
00:05:55   DATA               Normal      Medium     0.450    72.6     825.1    49.4     1.03     0.303        0.688
00:05:56   DATA               Normal      Medium     0.377    72.1     862.6    97.9     3.51     0.145        0.694
00:05:57   DATA               Normal      Medium     0.327    70.7     831.3    98.1     2.37     0.267        0.705
00:05:58   DATA               Normal      Medium     0.285    69.7     862.5    86.5     0.75     0.348        0.712
00:05:59   LEVEL Medium>Low   Normal      Low        0.129    69.1     869.2    106.8    1.55     0.105        0.732
00:05:59   DATA               Normal      Low        0.129    69.1     869.2    106.8    1.55     0.105        0.732
00:06:00   DATA               Normal      Low        0.000    69.0     859.6    101.8    0.78     0.106        0.751
00:06:01   DATA               Normal      Low        0.000    69.0     859.2    106.8    1.49     0.116        0.767
00:06:02   DATA               Normal      Low        0.000    69.1     841.0    104.2    1.03     0.238        0.772
00:06:03   DATA               Normal      Low        0.000    69.5     832.3    93.7     0.65     0.361        0.775
00:06:04   DATA               Normal      Low        0.000    70.0     832.8    95.6     0.49     0.120        0.764
00:06:05   DATA               Normal      Low        0.000    71.1     826.3    93.6     0.64     0.121        0.761
00:06:06   DATA               Normal      Low        0.000    71.1     826.3    93.6     0.64     0.121        0.761
00:06:07   DATA               Normal      Low        0.037    72.9     800.7    68.5     2.31     0.250        0.775
00:06:08   DATA               Normal      Low        0.107    73.3     799.5    61.5     2.26     0.375        0.788
00:06:09   DATA               Normal      Low        0.172    73.9     783.1    62.4     1.71     0.128        0.801
00:06:10   DATA               Normal      Low        0.172    73.9     783.1    62.4     1.71     0.128        0.801
00:06:11   DATA               Normal      Low        0.239    74.4     789.0    61.9     1.37     0.115        0.813
00:06:12   LEVEL Low>Medium   Normal      Medium     0.348    74.8     791.1    53.0     1.12     0.105        0.829
00:06:12   DATA               Normal      Medium     0.348    74.8     791.1    53.0     1.12     0.105        0.829
00:06:13   DATA               Normal      Medium     0.481    75.2     792.1    41.6     0.55     0.253        0.834
00:06:14   DATA               Normal      Medium     0.495    75.6     783.9    58.6     0.10     0.232        0.839
00:06:15   LEVEL Medium>High  Normal      High       0.513    76.1     799.1    58.7     0.06     0.209        0.844
00:06:15   DATA               Normal      High       0.513    76.1     799.1    58.7     0.06     0.209        0.844
00:06:16   DATA               Normal      High       0.600    75.9     802.9    44.3     0.34     0.227        0.847
00:06:17   DATA               Normal      High       0.613    74.9     806.3    50.5     0.76     0.226        0.847
00:06:18   DATA               Normal      High       0.573    73.5     793.1    49.6     1.35     0.229        0.840
00:06:19   LEVEL High>Medium  Normal      Medium     0.492    73.0     827.5    65.3     0.05     0.220        0.823
00:06:19   DATA               Normal      Medium     0.492    73.0     827.5    65.3     0.05     0.220        0.823
00:06:20   DATA               Normal      Medium     0.388    73.1     839.2    65.5     0.30     0.325        0.815
00:06:21   DATA               Normal      Medium     0.388    73.1     839.2    65.5     0.30     0.325        0.815
00:06:22   DATA               Normal      Medium     0.317    72.7     845.0    64.8     0.38     0.323        0.802
00:06:23   LEVEL Medium>Low   Normal      Low        0.208    71.6     827.1    71.8     0.77     0.220        0.795
00:06:23   DATA               Normal      Low        0.208    71.6     827.1    71.8     0.77     0.220        0.795
